time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.013243174375316883,0.2068677957429472,11.886298677186737,0.08559954196626407,0.006616950603686611,0.0,-0.044518821440130175,0.56580011615359,3.0285550188869417,0.10533022670963574,0.035237330767247554,0.0,442.59993058725024,445.4360671849798,442.77816785450506,444.64315565558275
1.2600000000000007,-0.01605912774708782,0.24259452533291276,12.070845752609474,0.09205136063727348,0.009256250210482264,0.0,-0.0495897010327728,0.6257089958400615,3.122682465674436,0.11159934814116239,0.057394800555606196,0.0,444.47958450346437,446.2928331592182,444.0149028565485,444.5390678133273
1.3200000000000007,-0.019275057438753608,0.2823971183072513,12.264754771585775,0.09832366948355453,0.012713019236055167,0.0,-0.05801511961327605,0.7017605428969588,3.3402341402786697,0.08415509637054974,0.05804514608297377,0.0,482.543245894806,482.59434138555486,484.0945955817044,482.03331562681325
1.3800000000000008,-0.02307854148711312,0.32688698329848737,12.4715119798219,0.10324029816250757,0.0165046096363497,0.0,-0.06919310944435944,0.7817520698673239,3.550944226059208,0.07711067210533,0.07188809101299624,0.0,482.2553895759624,483.30240473394446,481.98898015990034,481.46114650278207
1.4400000000000008,-0.02757637460992899,0.37586426887161956,12.686814406211225,0.10759662291652905,0.02075277164957967,0.0,-0.08115281242274144,0.8512311619860478,3.6254852077198856,0.0615942391898887,0.06853968851285935,0.0,442.9929727361451,442.7213944066362,442.6058253387937,441.3309447495885
1.5000000000000009,-0.0329069942113907,0.4292420224518535,12.907961656366474,0.11114610851116957,0.02556632805730441,0.0,-0.09700348596073328,0.9283514932055908,3.7456160394634295,0.05377907285483322,0.0968894962476427,0.0,455.9712337956619,458.2352795652002,457.8424625779478,457.2225514632682
1.560000000000001,-0.03934894249351215,0.4875345704742465,13.138232154592806,0.11441311075204919,0.031180895288771104,0.0,-0.11836895660642549,1.0150177704097219,3.92935016761524,0.05575879486976969,0.08595910111292603,0.0,477.6087695181322,476.7810585387287,477.5850449610261,477.7377768746981
1.620000000000001,-0.047068574569743095,0.5506275536133854,13.375421075704065,0.11745383217329586,0.03611919905101946,0.0,-0.13942529030496933,1.088347164500681,3.9766943898474296,0.03784996117746589,0.07376253951212323,0.0,437.55252410412743,436.54146034420125,437.5897041546965,436.0978575562458
1.680000000000001,-0.056234619637547355,0.6184610554079516,13.617872812039241,0.12073476808851868,0.04075088144556016,0.0,-0.16657534749726324,1.1730011487878997,4.104476714795808,0.0761278380437059,0.08329763990729061,0.0,463.11595968961444,463.8698242616021,460.31091791466775,463.3319867800393
1.740000000000001,-0.06703921232493602,0.6911762883317366,13.865750381914971,0.1252027761221699,0.04636966095253747,0.0,-0.19408099697099476,1.2512229109762298,4.157791123340858,0.07092075879128969,0.10887824729758175,0.0,439.250307047931,441.3740075785158,441.14555391272444,440.71971782161677
1.8000000000000012,-0.079735539358932,0.769003560971936,14.119472903936456,0.12972156858130024,0.05269239805739101,0.0,-0.22980273133175563,1.34339989739858,4.298945401975019,0.08289807681115784,0.09726247574593698,0.0,469.68645465880496,468.79365837198424,467.4205042732981,468.35715872236796
1.8600000000000012,-0.09475239466271682,0.8525565075891949,14.38238890890416,0.1344138901884122,0.058514738715794046,0.0,-0.2713762687754433,1.4421246752545869,4.464104322633002,0.0666175648182072,0.0965886427212368,0.0,477.20196289632815,477.1578629973769,477.7040975958366,476.46526181803944
1.9200000000000013,-0.11239769585511315,0.9421339048609038,14.655216673526867,0.13870908567639084,0.06420826534056268,0.0,-0.3174025668783606,1.5441263377212235,4.6293104165437144,0.08002243993982763,0.09126557068138205,0.0,479.0310227437558,478.6329647856756,478.21590602066595,479.239485710108
1.9800000000000013,-0.13253817861638537,1.0370846892741035,14.93194261328456,0.1438332040376693,0.06977978012713315,0.0,-0.35440942702006983,1.6212934608288392,4.594870970461458,0.09442582335714615,0.09586597107126842,0.0,417.5060189231544,417.9151333931606,416.6522918239065,417.9162519168003
2.0400000000000014,-0.15530704996269454,1.1373866095656269,15.210959344701063,0.1498241799250648,0.07543680299597266,0.0,-0.4051096820098217,1.7226001352149378,4.705004535380968,0.10893517489438051,0.09091760235685983,0.0,463.7782463887909,463.39650448614003,463.9980745908785,465.14390339631893
2.1000000000000014,-0.18109507169459624,1.2436114618020304,15.49472769912829,0.15607437787457457,0.08093045677236965,0.0,-0.45498948691536995,1.8187576689523695,4.753501142568984,0.09235893756756365,0.09281652065507634,0.0,446.66144937400014,446.8233034443779,446.5346220736394,445.1894517673618
2.1600000000000015,-0.20990306928506414,1.3555642178067324,15.78042510626499,0.1613868104404519,0.08645632634921085,0.0,-0.505765630077709,1.913426442768923,4.76945578544828,0.07954037944409462,0.09062134731984167,0.0,437.00738118136474,436.8316389535268,437.12898494515014,436.0659429719901
2.2200000000000015,-0.2419561112427135,1.4734635794885953,16.06815193527159,0.16667145478873735,0.09145745779230019,0.0,-0.5631470327921657,2.0169385177120067,4.820978454853866,0.10122361425609411,0.06199877473695248,0.0,449.82077554293727,447.5018894840062,448.1033171139839,449.86892808188924
2.2800000000000016,-0.27785951842759865,1.5982433111932475,16.362320828694212,0.1727477432202642,0.09505213039093618,0.0,-0.6339658148361595,2.142876482118836,4.983635894465219,0.10136694560726836,0.05537204995573369,0.0,484.24836281735355,483.75176294806886,483.58372061475075,483.60248048679597
2.3400000000000016,-0.3175251383702053,1.7296853208558858,16.660390936616256,0.17923962624396594,0.09828401762907912,0.0,-0.6884984658141038,2.2390072819582643,4.951927302487517,0.11919985602955815,0.050667002384239025,0.0,424.94488146925283,424.5433596967708,424.1037040682091,425.6436088168335
2.4000000000000017,-0.3607033496111354,1.8673362497747383,16.95838294276036,0.18591483928756602,0.1011693535838658,0.0,-0.7510242739572928,2.349903677193392,4.980710030749258,0.08643246239868592,0.042359519203112386,0.0,445.3327486916827,444.65399121727904,446.31814201814456,443.6457166131289
2.4600000000000017,-0.40782667632658187,2.0120045518254788,17.259428556893308,0.19111468331462156,0.10363750084525858,0.0,-0.8199544169854633,2.4727374286020205,5.05352741493512,0.08712299173503402,0.03856929261401858,0.0,459.7701114842589,459.47050302573723,459.9760576155029,460.03667298010674
